Date,Min Temp,Max Temp,Humidity,Precipitation
03-06-2020,26.6,34.8,75,8
13-06-2020,27.6,30.8,90,10.5
22-12-2019,13,19.6,84,0
29-12-2019,12.4,22.4,69,2
30-12-2019,12.4,22,76,0
04-01-2020,16.1,19,94,0
12-02-2020,14,25.2,60,0
16-02-2020,16.6,28.2,63,0
21-02-2020,19.4,29.4,68,0
01-03-2020,19.6,30,64,0
07-03-2020,21.4,26.4,82,2.5
11-03-2020,23.6,31.8,62,0.3
19-03-2020,21.8,32.6,56,7.5
23-03-2020,22,32.2,67,0
31-03-2020,25,35.8,50,0
04-04-2020,26.8,36.4,52,0
05-04-2020,28.4,35.8,60,0
19-04-2020,25.6,34.2,65,2
20-04-2020,24.4,33.8,75,8.5
05-05-2020,26.2,34.2,75,8.3
20-06-2020,28.6,31,87,1.5
25-12-2019,14.8,24,75,0
27-12-2019,13.8,19.6,84,5.8
28-12-2019,12,19.8,79,0
10-01-2020,15.5,21.8,73,0
01-02-2020,14.4,24,67,0
05-02-2020,16.6,25.6,67,0
13-02-2020,15,26,60,0
15-02-2020,17.8,27.4,58,0
26-02-2020,18.4,26.8,71,2.5
28-02-2020,19.8,27.6,63,0
08-03-2020,22.2,30,74,2
10-03-2020,19.4,30.2,60,0
15-03-2020,19.8,30.8,65,0
16-03-2020,23,31.4,66,0
18-03-2020,23.3,32,59,0.5
18-04-2020,26.8,33.2,72,7.5
23-04-2020,23,32,79,57.8
25-04-2020,24.2,32.8,74,11
27-04-2020,25,29.8,79,24
16-05-2020,28.8,36.2,71,2.5
19-05-2020,25.8,33,79,9.3
05-06-2020,27,34.6,76,16.8
09-06-2020,28.6,35.8,76,1
07-12-2019,19,28.8,77,0
15-12-2019,19.4,26,82,0
17-01-2020,16.2,27.6,73,0
21-01-2020,14.8,23.4,71,0
29-01-2020,19.2,24,83,7.8
09-02-2020,16.2,25.2,65,0
19-02-2020,19.4,28.6,73,0
13-03-2020,22.8,33.2,68,0
06-04-2020,27.2,37,54,0
07-04-2020,26.2,37.4,59,0
12-04-2020,25.8,34.4,68,2.5
13-04-2020,27.2,35,74,0
26-04-2020,23.1,32.2,77,26
29-04-2020,23.6,32,75,13
14-05-2020,27.6,36,72,2.5
24-05-2020,28.8,32.2,80,0
30-05-2020,27.2,35.2,74,1
08-06-2020,26.9,35.2,81,9.8
14-06-2020,27.8,30,92,17
16-06-2020,25.7,32.6,91,18.3
21-06-2020,27.7,31.2,88,12.5
25-06-2018,26,29.2,94,51
26-06-2018,24.6,30.6,89,34
30-06-2018,28,34.2,76,0.8
05-07-2018,26.6,28.8,91,25.5
10-07-2018,27.8,30.4,90,12.8
04-08-2018,27,33.8,79,8.8
22-08-2018,27,33.2,84,26.3
28-08-2018,27.6,31.6,83,8
02-09-2018,26.6,28.4,91,24.3
03-09-2018,26.8,33,83,2
04-09-2018,25.6,33,87,53
17-09-2018,27.8,34.8,74,10
03-10-2018,28.6,35,66,0
10-10-2018,25,29.6,84,19.3
13-10-2018,23.6,29.2,90,14.8
15-10-2018,24.4,32.4,76,0
24-10-2018,23.6,32,70,0
25-10-2018,21.6,32.8,58,0
26-10-2018,21.4,31.6,62,0
06-11-2018,26,32,72,0
09-11-2018,19.8,28.8,72,0
26-11-2018,19.2,27.6,70,0
28-11-2018,20.4,29.6,66,0
03-12-2018,17.8,27.2,66,0
12-12-2018,16.6,27.6,68,0
15-12-2018,18,25.8,60,0
17-12-2018,18.4,20.6,81,11.5
24-12-2018,13.8,24,70,0
28-12-2018,12.2,22.4,58,0
05-01-2019,13.6,24.4,64,0
10-01-2019,14.6,24.2,67,0
20-01-2019,14,25,67,0
26-01-2019,18,28.4,64,0
27-01-2019,19.6,26.4,64,1.5
31-01-2019,13,25.2,63,0
07-02-2019,17.4,29.4,64,0
10-02-2019,16.8,24.8,56,0
17-02-2019,19.9,28,63,0
28-02-2019,18.7,23.4,86,18.3
03-03-2019,17,28,63,0.3
11-03-2019,25.2,32.4,77,0.5
19-03-2019,23.2,31.8,65,0
20-03-2019,24.8,32.4,75,0
03-04-2019,26.8,34.8,76,0.5
18-04-2019,25,34.6,54,0
28-04-2019,26.2,36.2,80,0
29-04-2019,28.8,35.4,75,0
07-05-2019,28,36.2,77,0
14-05-2019,24.3,35,71,4.5
18-05-2019,30,36.2,78,0
31-05-2019,28.7,34.2,77,0
14-06-2019,27.4,38.4,77,9.3
20-06-2019,27.7,35.2,79,8.5
01-07-2019,27.8,32.2,85,7.3
20-07-2019,29,33.8,73,1
22-07-2019,29,34.6,74,1.5
27-07-2019,26.8,31.6,87,29.8
02-08-2019,27.8,32.4,83,6.5
10-08-2019,27.8,33.6,84,5
17-08-2019,25.2,27,97,76
19-08-2019,26.4,33,83,1
26-08-2019,27.2,30.2,90,12.3
29-08-2019,27.4,33,89,15
03-09-2019,26.8,31,88,9.8
05-09-2019,28.2,30.8,86,3.3
08-09-2019,27.6,30.6,92,12.5
01-07-2018,28.6,34.4,74,6
02-07-2018,26.4,33.6,78,11
04-07-2018,26.4,31.8,86,19.5
09-07-2018,28.2,31,88,8.5
18-07-2018,27.6,33.8,82,3.8
22-07-2018,26.7,28,93,8.3
29-07-2018,27.3,30.6,88,27
01-08-2018,25.4,27,94,28.8
16-08-2018,26.8,29.4,91,2.8
26-08-2018,27.6,34,82,3.8
31-08-2018,28.2,30.4,88,20
10-09-2018,27.8,32.8,76,1.5
11-09-2018,26.2,33.2,84,14.8
14-09-2018,26.6,33.6,84,21.8
21-09-2018,25,27,91,23.8
23-09-2018,26.4,33.6,76,0
27-09-2018,27,33,84,3.8
04-10-2018,27.9,34.6,67,0
31-10-2018,23,30.2,76,0
12-11-2018,20.8,29.2,69,2.5
17-11-2018,23,29.8,68,0
21-11-2018,20.6,29.6,66,0
05-12-2018,16.4,26.6,64,0
06-12-2018,17.6,26,67,0.8
13-12-2018,17,28.2,64,0
25-12-2018,13.6,24.2,66,0
26-12-2018,13,23,61,0
13-01-2019,13.6,25.4,68,0
18-01-2019,13.8,25.2,67,0
29-01-2019,15.8,23.4,56,0
04-02-2019,16.4,28,58,0
26-02-2019,20,25,90,43.8
05-03-2019,22.6,28,81,16.8
08-03-2019,19.8,29.8,55,0
12-03-2019,24.4,33.8,73,0
23-03-2019,23.8,33.6,60,0
26-03-2019,25,34.2,58,1.5
07-04-2019,21.2,32.2,71,5.3
23-04-2019,25.6,35.8,63,5.5
26-04-2019,28.2,35.2,73,0
21-05-2019,29.4,35.6,77,0
25-05-2019,25,32.8,83,28.3
04-06-2019,28,34,77,8
07-06-2019,27.8,30.6,83,2.8
13-06-2019,25.5,35.8,77,5.3
11-07-2019,28.8,31.6,82,9.3
19-07-2019,29,35.4,70,2
04-08-2019,28.2,32.6,87,8.8
08-08-2019,26.6,29.2,92,18.8
28-08-2019,27,32.8,85,1.5
06-09-2019,27.8,31.4,85,2.5
09-09-2019,27.2,33.6,85,8.3
15-09-2019,27.8,33.8,78,0
01-10-2019,26.4,32.2,79,4
26-10-2019,22.8,26.4,91,7
27-10-2019,22.6,29.2,84,1
31-10-2019,22.8,30,81,0
15-11-2019,21,30.4,79,0
18-11-2019,20.6,30,75,0
25-11-2019,19.8,28.6,80,0
06-12-2019,17.4,28,76,0
08-12-2019,20.3,28.8,74,0
23-12-2019,15.2,22.6,80,0
24-12-2019,15.2,22,79,0
06-07-2018,27.4,34,84,10.8
07-07-2018,27.6,34.8,78,1.3
08-07-2018,28,32.4,80,2
16-07-2018,28,31.2,84,6
20-07-2018,28.8,34.2,77,40.8
24-07-2018,26.8,32.4,84,15.8
08-08-2018,26.8,30.8,83,1
10-08-2018,27.6,34.6,78,1
15-08-2018,28.3,31.6,84,10
17-08-2018,27.2,33,81,2.5
08-09-2018,27.4,32.8,80,1
15-09-2018,27.2,33,84,23.3
18-09-2018,27.4,35,70,2.5
22-09-2018,26.4,32.4,83,8.8
11-10-2018,25,29.6,86,10.3
29-10-2018,23.4,26.4,82,5.3
20-11-2018,20.4,29.6,73,0
24-11-2018,17.8,27.4,65,0
30-11-2018,20,27.6,67,0
16-12-2018,20,24.4,58,5.3
02-01-2019,13.6,24.6,65,0
06-01-2019,13.8,25.4,66,0
23-01-2019,14.6,28,69,0
24-01-2019,16.2,28.4,69,0
03-02-2019,15.4,28.2,58,0
09-02-2019,19.9,26.2,68,0.3
13-02-2019,16.4,28,59,0
14-02-2019,16.4,29.4,59,0
18-02-2019,17.4,27.2,55,0
09-03-2019,20,31.4,52,0
22-03-2019,23.8,34.4,72,5.5
05-04-2019,25.2,31.8,75,15
20-04-2019,24.8,35.8,55,0
22-04-2019,23.4,33.4,70,0
25-04-2019,27.8,35.6,70,0.5
09-05-2019,29,36.5,80,0
11-05-2019,29.6,35.4,77,0.3
12-05-2019,30,35.2,76,0
24-05-2019,28.5,34.8,72,11.8
12-06-2019,25.5,35.8,79,1.8
26-06-2019,29.2,35,75,0.5
06-07-2019,28,31.2,84,22.3
11-08-2019,27.6,34.4,84,23
14-08-2019,27,31.6,89,18.5
30-08-2019,27,34.2,81,1
07-09-2019,27.8,30,91,10.8
11-09-2019,26.2,29.6,88,21
12-09-2019,26.2,28.2,92,31.3
29-09-2019,24.2,28.2,91,23
05-10-2019,27.2,32.6,85,2.8
12-10-2019,25.4,32.4,79,0
15-10-2019,25,32.6,73,0
18-10-2019,24.8,32.6,83,1.5
11-11-2019,22.2,29,85,0
12-11-2019,21.9,29.2,82,0
19-11-2019,20.1,28.8,73,0
28-11-2019,19.8,29.2,79,0
03-12-2019,17.2,26.4,73,0
09-12-2019,19.5,28.2,70,0
16-12-2019,19,25.6,77,0
26-12-2019,14.8,19.2,81,6.3
03-01-2020,16.8,18.7,96,31.3
07-01-2020,12.8,20.8,82,0
25-01-2020,12.8,22.7,61,0
27-06-2018,26.6,31.2,86,18.3
25-07-2018,27.8,31,90,34
31-07-2018,26.3,30.4,87,22
05-08-2018,26.8,32.6,90,62.8
12-08-2018,28.4,34.4,81,8.3
13-08-2018,27.8,31.8,84,5.5
18-08-2018,28,34.8,75,1
24-08-2018,27.8,33,85,9.8
16-09-2018,27.6,33.2,78,4.8
02-10-2018,28,35.4,68,0
12-10-2018,23.6,27.1,89,42
16-10-2018,23.6,32,69,0
23-10-2018,24,32.2,76,0
28-10-2018,23,29.6,71,3
03-11-2018,24.4,32,75,0
07-11-2018,22.2,26,86,3.5
14-11-2018,21,29.8,74,0
29-11-2018,19,28.4,66,0
02-12-2018,17.8,26.8,65,0
04-12-2018,16.8,26.8,66,0
08-12-2018,15.8,25.2,66,0
09-12-2018,14.8,25.4,65,0
04-01-2019,13,24.2,64,0
05-02-2019,16,27,60,0
15-02-2019,17.8,30.2,61,0
13-03-2019,25.4,34,74,0
14-03-2019,24,34.8,63,0
21-03-2019,25,34.4,66,1.3
24-03-2019,22.6,33.4,47,0
28-03-2019,25.2,33.6,68,0
29-03-2019,25.8,31.8,74,0.5
31-03-2019,26.8,33.2,78,0.5
04-04-2019,26.8,32,78,0
08-04-2019,25.6,31.6,62,5.8
10-04-2019,21,31.4,78,13.3
13-04-2019,26.6,35.6,69,3
24-04-2019,27.2,35.6,66,0
13-05-2019,23.7,35.8,77,8.8
20-05-2019,29.6,36.4,76,3.5
22-05-2019,29.4,36.2,73,9.5
26-05-2019,25.4,35.5,81,4
29-05-2019,29.4,36.8,76,0
03-06-2019,26.2,35,73,13
08-06-2019,27.6,34,77,3.5
09-06-2019,29,35.6,77,1.5
18-06-2019,27.2,35.5,84,30.3
08-07-2019,28.8,33.8,78,7
12-07-2019,28.6,33.8,78,10
13-07-2019,28.6,35,78,8
14-07-2019,29,36.4,74,1
24-07-2019,28.4,35.8,73,5.3
26-07-2019,26.8,30.8,87,28.3
07-08-2019,26.8,28.6,92,15.5
22-08-2019,26.4,34.2,83,20
31-08-2019,27.8,34,78,1
18-09-2019,28,34,81,2.3
09-10-2019,24.6,27.8,93,29
11-10-2019,25.4,32,82,0
19-10-2019,25.8,33.6,79,1.3
22-10-2019,26.2,31.8,80,0.5
23-10-2019,24.7,31.6,84,19.3
05-11-2019,23.4,30.6,77,0.5
07-11-2019,20,28.6,69,0.8
08-11-2019,23.2,26.2,85,26.3
20-11-2019,18.8,29.2,71,0
15-01-2020,14,25.8,72,0
16-01-2020,15.4,27.2,73,0
23-01-2020,16.6,23.8,76,0
26-01-2020,13.4,23.8,67,0
02-02-2020,15.1,23,60,0
03-02-2020,13.2,23,59,0
18-02-2020,19.6,28.4,68,0
20-02-2020,21.5,29,68,0
29-02-2020,18.2,28.8,60,0
04-03-2020,20.2,29.6,75,4.8
24-03-2020,24,32.8,67,0
30-03-2020,25,34.8,47,0
17-04-2020,27.2,34.2,71,13.3
24-04-2020,24.1,33,77,54.3
28-04-2020,23.6,26.8,85,22.8
01-05-2020,22.2,32.8,82,38.5
02-05-2020,22,30.8,81,8.3
06-05-2020,22.4,31.6,81,43.5
15-05-2020,28.8,36.4,70,0
18-05-2020,28.2,36.4,67,1.8
23-05-2020,28.2,33.4,81,0
25-05-2020,29.6,32,78,0
29-05-2020,24.7,34.2,79,8.5
01-06-2020,26,33.4,79,20.5
17-06-2020,28,31.8,86,26.3
10-09-2019,28.2,32.8,82,4.3
13-09-2019,27,30.8,87,5.5
19-09-2019,27.6,33.6,79,1
20-09-2019,27.4,34.4,84,3
26-09-2019,25,29.6,90,40.3
30-09-2019,25.3,31.4,85,17.3
10-10-2019,24.8,30,86,3
24-10-2019,22,24.8,94,55.5
28-10-2019,22.7,29.2,81,0
01-11-2019,23.2,30.2,78,0
03-11-2019,23.3,31,76,0
04-11-2019,23.4,30.8,77,0
16-11-2019,21,29.8,80,0
23-11-2019,19.6,27.4,79,0
20-12-2019,12.4,21,71,0
31-12-2019,12.8,22.8,76,0
01-01-2020,11.9,24.2,77,0
02-01-2020,15.8,25,77,1.5
05-01-2020,15.1,20.4,93,0
09-01-2020,16.4,22.4,82,5.8
22-01-2020,14.4,24.6,74,0
31-01-2020,16,23.2,73,0
04-02-2020,13,24,62,0
08-02-2020,17.3,20.2,71,0
22-02-2020,18.6,29.8,60,0
25-02-2020,18.6,21.8,84,5.8
03-03-2020,21.3,30.4,69,5.8
05-03-2020,19.6,28.4,78,4
06-03-2020,21,29.2,75,1.8
20-03-2020,23,32,54,0.3
03-04-2020,27.6,36.2,63,0.5
08-04-2020,26.6,35.2,54,1
21-04-2020,22.8,25.4,77,24.8
30-04-2020,26.2,33.2,74,12.5
13-05-2020,28.4,36.4,65,4.3
06-06-2020,30,35.8,70,0
07-06-2020,26,35.6,80,24.3
27-01-2020,13.4,23,70,0
28-01-2020,14.6,25.4,71,0
14-02-2020,15.8,28,62,0
17-02-2020,17.4,28.4,66,0
27-02-2020,20,27.2,71,0
02-04-2020,25.2,36.2,67,0.5
09-04-2020,26.2,35,50,0
15-04-2020,24.2,35.2,76,6.5
16-04-2020,24.4,33.8,71,1
22-04-2020,22.4,31.2,77,28
03-05-2020,23.4,32.8,78,1
04-05-2020,26.4,34.2,78,0.5
07-05-2020,24.7,34.6,73,4.5
09-05-2020,27.6,37.2,67,1
17-05-2020,29.3,37.8,69,0
27-05-2020,23,32.8,80,39.3
04-06-2020,27.3,35.6,75,19.3
11-06-2020,27.8,30.1,89,19.8
18-06-2020,28.1,32,86,11.5
19-06-2020,28,32.8,84,10.5
22-11-2019,18.8,27.6,76,0
29-11-2019,20.6,29.4,78,0
14-12-2019,19.4,27.4,80,0
11-01-2020,13.2,20.2,73,0
19-01-2020,16.6,26.2,73,0
24-01-2020,14.8,22.8,61,0
06-02-2020,16.8,25.6,67,0
07-02-2020,17.4,22.8,61,0.5
10-02-2020,14.6,24.4,60,0
23-02-2020,19.6,29.4,65,0
24-02-2020,20.2,26.8,73,0
17-03-2020,24.2,31.4,61,0
21-03-2020,22.7,33.4,64,8.5
26-03-2020,25.8,34.8,61,0
27-03-2020,25.2,36.2,54,0
28-03-2020,27.4,36.2,55,0
29-03-2020,27.2,35,51,0
01-04-2020,26.6,36.8,61,1.8
14-04-2020,27.6,36.4,74,5.5
10-05-2020,25.5,36.4,70,2.3
12-05-2020,26.4,36.6,64,3
20-05-2020,24.6,26.5,95,70
22-05-2020,24.6,33.8,80,0.5
28-05-2020,23.7,26.6,91,48.5
12-06-2020,27.4,28.8,93,30.8
15-06-2020,26.6,31.8,87,16.8
28-06-2020,26,33.4,89,53.5
25-06-2020,29.2,34.4,72,0.3
12-07-2020,26.8,33.6,83,70
24-06-2020,28.8,34.6,77,0.5
30-07-2020,27.4,34,80,0.8
04-08-2020,26.2,29,96,75.3
24-08-2020,26.2,31,92,34.5
02-09-2020,25.2,28.4,93,13.8
07-09-2020,28.8,32.8,80,2
09-09-2020,26.6,33.6,83,11.5
07-10-2020,27.4,29.8,86,22.5
10-10-2020,27.8,33.6,85,5
19-10-2020,27.2,32.2,80,3.5
06-11-2020,20.4,31,60,0
13-11-2020,22.8,31.8,57,0
06-12-2020,18.8,28.2,75,0
14-12-2020,18.2,26.6,74,0
28-12-2020,13.2,24,70,0
29-12-2020,13.6,24.8,70,0
30-12-2020,14.4,24.8,67,0
29-06-2020,26.1,30.8,89,10.5
02-07-2020,29,35.6,73,0.5
06-07-2020,27.4,31.2,90,20.3
13-07-2020,26.9,31.4,89,23.3
17-07-2020,28.6,33.6,78,0
03-08-2020,28.8,35,85,26
12-08-2020,28.8,33.6,82,8.3
03-09-2020,26.6,33.2,86,6
16-09-2020,27.8,34,80,5
25-09-2020,27.4,29.8,92,3.3
04-10-2020,27,32,88,15.8
11-10-2020,27,34.8,80,2.5
24-10-2020,24.6,30.4,82,0
29-10-2020,24,32.6,76,0
31-10-2020,25.2,31.4,76,0
05-11-2020,21,31,60,0
09-11-2020,19.6,30.6,66,0
10-11-2020,21,32,67,0
11-11-2020,23,32.4,64,0
17-11-2020,21,29.6,67,0
24-11-2020,16,25.8,72,0.5
29-11-2020,17.4,27.6,66,0
30-11-2020,17.2,27.4,63,0
12-12-2020,15.8,24.2,80,0
04-07-2020,28.8,31.2,83,4.3
18-07-2020,28.4,34.2,77,1
19-07-2020,27,33.8,80,10.8
22-07-2020,26.3,30.6,91,27.3
29-07-2020,26.8,30,89,14.5
05-08-2020,27,29.2,95,23.5
13-08-2020,27.8,33.2,79,1
16-08-2020,27.8,31.8,86,5.8
20-08-2020,26.8,28.2,94,38.8
25-08-2020,27,34.6,83,35.3
05-09-2020,28.2,34.2,79,1
01-10-2020,27.2,32,79,12.5
05-10-2020,27,29.4,87,15.5
21-10-2020,27.4,32.8,76,2.8
03-11-2020,24,31.8,69,0
19-11-2020,22.8,30.4,74,0
20-11-2020,25,30.8,77,0.5
28-11-2020,19.4,28,65,0
15-12-2020,17.6,26.4,72,0
25-12-2020,14.8,24.8,71,0
27-12-2020,12.8,23.6,65,0
31-12-2020,14.6,24.8,63,0
03-01-2021,13.8,25.6,68,0
08-07-2020,28.4,33,84,13.3
15-07-2020,27.7,31.8,86,5.5
25-07-2020,26.8,33.8,82,0.5
08-08-2020,28,31.8,88,2.5
10-08-2020,28.6,32.8,83,2.8
14-08-2020,28.6,32.6,86,7
15-08-2020,28,30.4,91,9
21-08-2020,26.2,27.6,95,38.3
23-08-2020,26.8,31.8,91,27
11-09-2020,27.8,33.4,80,3
12-09-2020,28,33.4,80,1.8
14-09-2020,28.4,34.4,79,5.8
17-09-2020,29,34.8,79,1
28-09-2020,27,33.8,87,2.5
02-10-2020,27.6,32,85,11.5
06-10-2020,27,31.8,83,15
12-10-2020,27.2,34.4,78,0
13-10-2020,27.4,35,75,0
16-10-2020,26.8,34.6,84,0.8
23-10-2020,25,26.8,91,10
26-10-2020,24.4,31.8,72,0
28-10-2020,23.4,31.4,71,0
04-11-2020,22.8,30.2,57,0
08-11-2020,19.4,29.6,66,0
15-11-2020,21.2,30.8,60,0
03-12-2020,17,27.6,73,0
08-12-2020,19,25.2,83,0
16-12-2020,19,26.6,67,0
20-12-2020,13.2,22,64,0
23-12-2020,14,24,76,0
24-12-2020,15,25,72,0
26-12-2020,14,23.8,68,0
26-06-2020,27.2,34.2,75,0.8
22-06-2020,26.4,32.4,87,4.8
27-06-2020,25,32.6,84,38.8
01-07-2020,28.6,34.8,75,2.5
05-07-2020,27.6,30.6,89,10
21-07-2020,26.2,31,90,48.8
23-07-2020,25,28.2,93,35.8
26-07-2020,28.6,35.2,79,12.8
31-07-2020,28.4,34.6,81,3.5
02-08-2020,29.4,34.8,83,5.5
11-08-2020,28.4,33.4,84,1.5
19-08-2020,26.2,30.6,91,19.8
22-08-2020,26.4,31.4,92,35.5
10-09-2020,28.6,33,86,23.8
15-09-2020,28.4,31.6,84,5
22-09-2020,27.6,31.2,88,7.5
27-09-2020,25.2,33.4,79,1.8
29-09-2020,27.4,34.2,83,16.5
09-10-2020,27,32,88,8.5
17-10-2020,27,34,82,0
27-10-2020,22.4,32.4,68,0
12-11-2020,22.6,30.8,61,0
22-11-2020,18,26.6,66,0
01-12-2020,16.4,27.2,68,0
02-12-2020,16.8,27,72,0
05-12-2020,17.6,28,73,0
11-12-2020,16.9,21.4,88,0
21-12-2020,12.6,22.6,71,0
23-06-2020,27.4,32,84,2.8
30-06-2020,27.8,33.2,83,2.8
09-07-2020,28.6,33.6,82,9.3
11-07-2020,27,32.4,85,14
16-07-2020,27.4,33,81,1.5
27-07-2020,28.6,35.4,85,16.3
01-08-2020,28.6,33.4,82,12.5
06-08-2020,26,29,93,30
18-08-2020,26.4,31.4,92,25.8
28-08-2020,26.2,31.2,89,0.8
31-08-2020,29.6,35.2,80,11
04-09-2020,27,32.4,84,2
13-09-2020,28.4,33.4,79,2.5
24-09-2020,27,31.8,90,7.5
26-09-2020,26.8,30.6,91,11.3
03-10-2020,27.4,31.4,86,7.3
14-10-2020,28,34.4,74,3.5
15-10-2020,27.8,33.6,76,1
18-10-2020,27.8,32,81,3.8
02-11-2020,25.6,32,77,0
14-11-2020,21.8,31.4,59,0
04-12-2020,17.6,27.8,73,0
04-01-2021,15,27,71,0
05-01-2021,16.2,28.2,68,0
14-07-2020,28.6,33.4,81,21
03-07-2020,29.2,34.6,77,2.8
07-07-2020,27.8,31,89,8
24-07-2020,27.5,31,88,18.8
28-07-2020,28.2,33.8,84,17.8
07-08-2020,27.2,31.2,89,4
29-08-2020,27.6,34,82,0
18-09-2020,29,35.4,78,3.8
19-09-2020,28.2,34.6,78,0.5
30-09-2020,27.2,33.2,80,5.5
20-10-2020,27.8,34,74,0
22-10-2020,25.7,27.4,86,19.5
25-10-2020,25.6,31.2,81,0
30-10-2020,25.6,32.4,69,0
01-11-2020,25.8,31.2,80,1.5
23-11-2020,16.4,26.4,64,0
27-11-2020,19.8,27,69,1
09-12-2020,18.6,25.6,85,0
18-12-2020,15.8,23.2,67,0
22-12-2020,13.6,23,76,0
20-07-2020,27.4,32.8,87,5
17-08-2020,27.6,30,90,15.8
26-08-2020,27.2,30.2,91,6.8
27-08-2020,26.4,29.2,93,29.8
30-08-2020,28.8,34.8,79,3.5
01-09-2020,25.9,30.5,94,28.8
06-09-2020,28.6,33.6,80,2
20-09-2020,26.2,31.8,84,12.8
21-09-2020,27.8,30,88,8
23-09-2020,26.4,29.2,93,15.8
16-11-2020,20.2,30.8,62,0
18-11-2020,21.6,30.4,71,0
21-11-2020,21.8,26.1,90,16.5
25-11-2020,17.2,26.4,74,0.3
26-11-2020,18.2,25.6,78,1.3
10-12-2020,18.4,26.2,82,0
13-12-2020,16.8,26.6,78,0
17-12-2020,18,25.2,69,0
19-12-2020,14,21.8,59,0
01-01-2021,12.6,24.2,66,0
02-01-2021,14.2,24.4,66,0
13-01-2021,17.2,22.8,68,0
18-01-2021,14.4,23.6,76,0
08-01-2021,19.2,28.6,68,0
17-01-2021,14.4,23.2,74,0
20-01-2021,19.6,26.8,81,0
28-01-2021,13.8,23.4,68,0
31-01-2021,12.8,22,65,0
02-02-2021,12.6,24.2,62,0
13-02-2021,15.6,28.1,75,0
18-02-2021,18.2,29.8,64,0
22-01-2021,15.4,24.8,64,0
24-01-2021,15,25.8,73,0
21-02-2021,18,30.4,66,0
01-03-2021,24.4,34.8,66,0
03-03-2021,23.1,31.6,54,0
11-01-2021,21.2,28.2,73,0
03-02-2021,12.6,24.6,64,0
04-02-2021,14,26.2,61,0
11-02-2021,16.2,29.6,70,0
22-02-2021,18.8,30.2,61,0
23-02-2021,19.6,30.8,62,0
24-02-2021,21.8,31.4,67,0
08-03-2021,25.6,33.4,71,0
11-03-2021,25.4,31.8,77,0
13-03-2021,22.9,30.8,71,2
19-01-2021,14.8,25.6,79,0
07-01-2021,19.4,29.8,69,0
25-01-2021,17.6,25.8,73,0
09-02-2021,14.4,25.6,63,0
14-02-2021,20.4,28.8,74,0
16-02-2021,20,30.2,66,0
17-02-2021,19.9,27.2,72,0
27-02-2021,21.8,34.4,54,0
02-03-2021,23.8,32.8,70,0
09-03-2021,24.4,32.6,76,0
10-03-2021,24.6,30.8,77,0.5
09-01-2021,20,28,67,0
12-01-2021,18.8,26,69,0
27-01-2021,15,22.8,69,0
08-02-2021,16,25.4,63,0
26-02-2021,22,34,61,0
28-02-2021,23.4,35.2,61,0
16-01-2021,15.6,23,74,0
21-01-2021,18.5,26,64,0
29-01-2021,13.6,25.2,68,0
10-02-2021,15.8,27.4,65,0
20-02-2021,20.3,27,68,0
04-03-2021,20.8,32.8,57,0
12-03-2021,24.8,31.4,76,0
10-01-2021,20,29.2,68,0
14-01-2021,17.6,24.2,66,0
15-01-2021,15.4,23.8,67,0
23-01-2021,15,22.8,76,0
26-01-2021,16.1,22.6,77,0
01-02-2021,12,22.6,64,0
06-02-2021,15.6,27,63,0
12-02-2021,16.7,29.6,74,0
15-02-2021,21.1,29.8,68,0
30-01-2021,14.7,22.4,66,0
07-02-2021,16.6,24.6,66,2.8
19-02-2021,20.2,29.8,61,0
25-02-2021,20.8,33.2,58,0
05-03-2021,24.2,31.4,71,0
06-03-2021,22.8,34.8,58,0
16-04-2021,27.7,34,66,2.5
30-04-2021,27.6,35.8,59,0.5
04-05-2021,22.8,29.4,80,22.8
12-05-2021,23,31.4,79,32.5
15-03-2021,23.2,34.2,60,0
17-03-2021,24,35.8,51,0
22-03-2021,26.4,37,56,0
30-03-2021,27.6,37.2,74,0
12-04-2021,27,35.8,63,0
24-04-2021,26.8,38.2,57,0
25-03-2021,26.8,37.4,45,0
26-04-2021,28.2,38.2,63,0
29-04-2021,28,35.2,61,0
02-05-2021,24.8,35.6,70,22.3
10-05-2021,24.2,33.2,76,4.5
11-05-2021,23,33.8,86,53.5
14-05-2021,24.6,34.8,74,0.5
18-05-2021,27.6,38.6,72,15.8
24-03-2021,27.2,36.8,56,1.5
26-03-2021,25.8,36.2,43,0
31-03-2021,27.4,39,63,0
02-04-2021,27.6,35.6,65,0
10-04-2021,27.2,35.2,73,0.5
22-04-2021,24,30.8,78,13.5
27-04-2021,27.8,38.2,72,0
08-05-2021,26.8,34.4,66,1.5
18-03-2021,24.2,35,53,0
16-03-2021,24.4,35.2,57,0
23-03-2021,26.4,36.4,56,0
01-04-2021,26,38.6,61,0
08-04-2021,26.8,33.4,74,0
11-04-2021,26.6,35.4,62,1
13-04-2021,27.2,36.8,67,2
18-04-2021,25.4,33.8,69,2.5
20-04-2021,27.8,36.2,70,0
05-05-2021,24.4,33,76,22.3
13-05-2021,24,31.4,79,4.8
21-03-2021,26,36.6,57,0
07-04-2021,26.4,33,71,0
09-04-2021,26.8,33.8,73,0
14-04-2021,27,37.4,71,1
15-04-2021,27.4,35.6,68,0.5
19-04-2021,25.6,38.2,60,0
21-04-2021,23.6,35.2,74,3.3
28-04-2021,28.4,36.2,72,0
07-05-2021,24.9,35.4,70,1.5
15-05-2021,28.4,35.8,74,1
16-05-2021,29.2,35.8,73,0
