Date,Min Temp,Max Temp,Humidity,Pressure,Precipitation
2020-05-05,26.2,34.2,75,1006,8.3
2020-05-06,22.4,31.6,81,1006,43.5
2020-05-07,24.7,34.6,73,1006,4.5
2020-05-08,24.4,34.2,72,1005,0.0
2020-05-09,27.6,37.2,67,1006,1.0
2020-05-10,25.5,36.4,70,1006,2.3
2020-05-12,26.4,36.6,64,1006,3.0
2020-05-13,28.4,36.4,65,1005,4.3
2020-05-14,27.6,36.0,72,1005,2.5
2020-05-15,28.8,36.4,70,1003,0.0
2020-05-16,28.8,36.2,71,1002,2.5
2020-05-17,29.3,37.8,69,1002,0.0
2020-05-18,28.2,36.4,67,1000,1.8
2020-05-19,25.8,33.0,79,999,9.3
2020-05-20,24.6,26.5,95,989,70.0
2020-05-21,24.0,27.4,91,995,2.0
2020-05-22,24.6,33.8,80,1001,0.5
2020-05-23,28.2,33.4,81,1002,0.0
2020-05-24,28.8,32.2,80,1002,0.0
2020-05-25,29.6,32.0,78,1003,0.0
2020-05-26,29.4,31.8,78,1002,0.0
2020-05-27,23.0,32.8,80,1002,39.3
2020-05-28,23.7,26.6,91,1004,48.5
2020-05-29,24.7,34.2,79,1003,8.5
2020-05-30,27.2,35.2,74,1004,1.0
2020-05-31,25.0,34.4,74,1006,10.5
2020-06-01,26.0,33.4,79,1006,20.5
2020-06-02,26.2,35.4,77,1005,21.3
2020-06-03,26.6,34.8,75,1004,8.0
2020-06-04,27.3,35.6,75,1003,19.3
2020-06-05,27.0,34.6,76,1002,16.8
2020-06-06,30.0,35.8,70,1001,0.0
2020-06-07,26.0,35.6,80,1000,24.3
2020-06-08,26.9,35.2,81,1000,9.8
2020-06-09,28.6,35.8,76,1000,1.0
2020-06-11,27.8,30.1,89,999,19.8
2020-06-12,27.4,28.8,93,997,30.8
2020-06-13,27.6,30.8,90,998,10.5
2020-06-14,27.8,30.0,92,999,17.0
2020-06-15,26.6,31.8,87,999,16.8
2020-06-16,25.7,32.6,91,997,18.3
2020-06-17,28.0,31.8,86,997,26.3
2020-06-18,28.1,32.0,86,998,11.5
2020-06-19,28.0,32.8,84,999,10.5
2020-06-20,28.6,31.0,87,999,1.5
2020-06-21,27.7,31.2,88,997,12.5
2020-06-22,26.4,32.4,87,998,4.8
2020-06-23,27.4,32.0,84,1002,2.8
2020-06-24,28.8,34.6,77,1003,0.5
2020-06-25,29.2,34.4,72,1003,0.3
2020-06-26,27.2,34.2,75,1001,0.8
2020-06-27,25.0,32.6,84,1001,38.8
2020-06-28,26.0,33.4,89,1001,53.5
2020-06-29,26.1,30.8,89,1001,10.5
2020-06-30,27.8,33.2,83,1001,2.8
2020-07-01,28.6,34.8,75,1000,2.5
2020-07-02,29.0,35.6,73,998,0.5
2020-07-03,29.2,34.6,77,999,2.8
2020-07-04,28.8,31.2,83,998,4.3
2020-07-05,27.6,30.6,89,995,10.0
2020-07-06,27.4,31.2,90,996,20.3
2020-07-07,27.8,31.0,89,1000,8.0
2020-07-08,28.4,33.0,84,1001,13.3
2020-07-09,28.6,33.6,82,1000,9.3
2020-07-11,27.0,32.4,85,999,14.0
2020-07-12,26.8,33.6,83,999,70.0
2020-07-13,26.9,31.4,89,999,23.3
2020-07-14,28.6,33.4,81,999,21.0
2020-07-15,27.7,31.8,86,1000,5.5
2020-07-16,27.4,33.0,81,1000,1.5
2020-07-17,28.6,33.6,78,1001,0.0
2020-07-18,28.4,34.2,77,1002,1.0
2020-07-19,27.0,33.8,80,1001,10.8
2020-07-20,27.4,32.8,87,1001,5.0
2020-07-21,26.2,31.0,90,1002,48.8
2020-07-22,26.3,30.6,91,1001,27.3
2020-07-23,25.0,28.2,93,1001,35.8
2020-07-24,27.5,31.0,88,1003,18.8
2020-07-25,26.8,33.8,82,1005,0.5
2020-07-26,28.6,35.2,79,1004,12.8
2020-07-27,28.6,35.4,85,1002,16.3
2020-07-28,28.2,33.8,84,1002,17.8
2020-07-29,26.8,30.0,89,1003,14.5
2020-07-30,27.4,34.0,80,1003,0.8
2020-07-31,28.4,34.6,81,1002,3.5
2020-08-01,28.6,33.4,82,1000,12.5
2020-08-02,29.4,34.8,83,997,5.5
2020-08-03,28.8,35.0,85,993,26.0
2020-08-04,26.2,29.0,96,990,75.3
2020-08-05,27.0,29.2,95,991,23.5
2020-08-06,26.0,29.0,93,998,30.0
2020-08-07,27.2,31.2,89,1000,4.0
2020-08-08,28.0,31.8,88,999,2.5
2020-08-10,28.6,32.8,83,998,2.8
2020-08-11,28.4,33.4,84,998,1.5
2020-08-12,28.8,33.6,82,998,8.3
2020-08-13,27.8,33.2,79,997,1.0
2020-08-14,28.6,32.6,86,994,7.0
2020-08-15,28.0,30.4,91,993,9.0
2020-08-16,27.8,31.8,86,995,5.8
2020-08-17,27.6,30.0,90,997,15.8
2020-08-18,26.4,31.4,92,997,25.8
2020-08-19,26.2,30.6,91,995,19.8
2020-08-20,26.8,28.2,94,995,38.8
2020-08-21,26.2,27.6,95,995,38.3
2020-08-22,26.4,31.4,92,1003,35.5
2020-08-23,26.8,31.8,91,1002,27.0
2020-08-24,26.2,31.0,92,1001,34.5
2020-08-25,27.0,34.6,83,999,35.3
2020-08-26,27.2,30.2,91,998,6.8
2020-08-27,26.4,29.2,93,1001,29.8
2020-08-28,26.2,31.2,89,1001,0.8
2020-08-29,27.6,34.0,82,1002,0.0
2020-08-30,28.8,34.8,79,1003,3.5
2020-08-31,29.6,35.2,80,1003,11.0
2020-09-01,25.9,30.5,94,1004,28.8
2020-09-02,25.2,28.4,93,1006,13.8
2020-09-03,26.6,33.2,86,1007,6.0
2020-09-04,27.0,32.4,84,1006,2.0
2020-09-05,28.2,34.2,79,1004,1.0
2020-09-06,28.6,33.6,80,1003,2.0
2020-09-07,28.8,32.8,80,1003,2.0
2020-09-09,26.6,33.6,83,1003,11.5
2020-09-10,28.6,33.0,86,1001,23.8
2020-09-11,27.8,33.4,80,1002,3.0
2020-09-12,28.0,33.4,80,1004,1.8
2020-09-13,28.4,33.4,79,1005,2.5
2020-09-14,28.4,34.4,79,1004,5.8
2020-09-15,28.4,31.6,84,1003,5.0
2020-09-16,27.8,34.0,80,1003,5.0
2020-09-17,29.0,34.8,79,1002,1.0
2020-09-18,29.0,35.4,78,1001,3.8
2020-09-19,28.2,34.6,78,999,0.5
2020-09-20,26.2,31.8,84,997,12.8
2020-09-21,27.8,30.0,88,997,8.0
2020-09-22,27.6,31.2,88,1000,7.5
2020-09-23,26.4,29.2,93,1002,15.8
2020-09-24,27.0,31.8,90,1003,7.5
2020-09-25,27.4,29.8,92,1002,3.3
2020-09-26,26.8,30.6,91,1001,11.3
2020-09-27,25.2,33.4,79,1002,1.8
2020-09-28,27.0,33.8,87,1003,2.5
2020-09-29,27.4,34.2,83,1002,16.5
2020-09-30,27.2,33.2,80,1001,5.5
2020-10-01,27.2,32.0,79,1001,12.5
2020-10-02,27.6,32.0,85,1002,11.5
2020-10-03,27.4,31.4,86,1003,7.3
2020-10-04,27.0,32.0,88,1004,15.8
2020-10-05,27.0,29.4,87,1004,15.5
2020-10-06,27.0,31.8,83,1005,15.0
2020-10-07,27.4,29.8,86,1006,22.5
2020-10-09,27.0,32.0,88,1006,8.5
2020-10-10,27.8,33.6,85,1005,5.0
2020-10-11,27.0,34.8,80,1004,2.5
2020-10-12,27.2,34.4,78,1002,0.0
2020-10-13,27.4,35.0,75,1003,0.0
2020-10-14,28.0,34.4,74,1004,3.5
2020-10-15,27.8,33.6,76,1004,1.0
2020-10-16,26.8,34.6,84,1004,0.8
2020-10-17,27.0,34.0,82,1004,0.0
2020-10-18,27.8,32.0,81,1005,3.8
2020-10-19,27.2,32.2,80,1005,3.5
2020-10-20,27.8,34.0,74,1004,0.0
2020-10-21,27.4,32.8,76,1005,2.8
2020-10-22,25.7,27.4,86,1003,19.5
2020-10-23,25.0,26.8,91,1001,10.0
2020-10-24,24.6,30.4,82,1005,0.0
2020-10-25,25.6,31.2,81,1008,0.0
2020-10-26,24.4,31.8,72,1009,0.0
2020-10-27,22.4,32.4,68,1008,0.0
2020-10-28,23.4,31.4,71,1009,0.0
2020-10-29,24.0,32.6,76,1009,0.0
2020-10-30,25.6,32.4,69,1007,0.0
2020-10-31,25.2,31.4,76,1008,0.0
2020-11-01,25.8,31.2,80,1009,1.5
2020-11-02,25.6,32.0,77,1010,0.0
2020-11-03,24.0,31.8,69,1010,0.0
2020-11-04,22.8,30.2,57,1010,0.0
2020-11-05,21.0,31.0,60,1012,0.0
2020-11-06,20.4,31.0,60,1014,0.0
2020-11-08,19.4,29.6,66,1013,0.0
2020-11-09,19.6,30.6,66,1012,0.0
2020-11-10,21.0,32.0,67,1011,0.0
2020-11-11,23.0,32.4,64,1013,0.0
2020-11-12,22.6,30.8,61,1013,0.0
2020-11-13,22.8,31.8,57,1012,0.0
2020-11-14,21.8,31.4,59,1012,0.0
2020-11-15,21.2,30.8,60,1012,0.0
2020-11-16,20.2,30.8,62,1010,0.0
2020-11-17,21.0,29.6,67,1010,0.0
2020-11-18,21.6,30.4,71,1010,0.0
2020-11-19,22.8,30.4,74,1010,0.0
2020-11-20,25.0,30.8,77,1010,0.5
2020-11-21,21.8,26.1,90,1011,16.5
2020-11-22,18.0,26.6,66,1013,0.0
2020-11-23,16.4,26.4,64,1014,0.0
2020-11-24,16.0,25.8,72,1013,0.5
2020-11-25,17.2,26.4,74,1013,0.3
2020-11-26,18.2,25.6,78,1013,1.3
2020-11-27,19.8,27.0,69,1015,1.0
2020-11-28,19.4,28.0,65,1015,0.0
2020-11-29,17.4,27.6,66,1014,0.0
2020-11-30,17.2,27.4,63,1014,0.0
2020-12-01,16.4,27.2,68,1014,0.0
2020-12-02,16.8,27.0,72,1012,0.0
2020-12-03,17.0,27.6,73,1012,0.0
2020-12-04,17.6,27.8,73,1011,0.0
2020-12-05,17.6,28.0,73,1012,0.0
2020-12-06,18.8,28.2,75,1013,0.0
2020-12-08,19.0,25.2,83,1014,0.0
2020-12-09,18.6,25.6,85,1013,0.0
2020-12-10,18.4,26.2,82,1012,0.0
2020-12-11,16.9,21.4,88,1013,0.0
2020-12-12,15.8,24.2,80,1012,0.0
2020-12-13,16.8,26.6,78,1011,0.0
2020-12-14,18.2,26.6,74,1013,0.0
2020-12-15,17.6,26.4,72,1014,0.0
2020-12-16,19.0,26.6,67,1014,0.0
2020-12-17,18.0,25.2,69,1014,0.0
2020-12-18,15.8,23.2,67,1015,0.0
2020-12-19,14.0,21.8,59,1016,0.0
2020-12-20,13.2,22.0,64,1015,0.0
2020-12-21,12.6,22.6,71,1013,0.0
2020-12-22,13.6,23.0,76,1013,0.0
2020-12-23,14.0,24.0,76,1012,0.0
2020-12-24,15.0,25.0,72,1012,0.0
2020-12-25,14.8,24.8,71,1012,0.0
2020-12-26,14.0,23.8,68,1013,0.0
2020-12-27,12.8,23.6,65,1012,0.0
2020-12-28,13.2,24.0,70,1012,0.0
2020-12-29,13.6,24.8,70,1013,0.0
2020-12-30,14.4,24.8,67,1014,0.0
2020-12-31,14.6,24.8,63,1014,0.0
2021-01-01,12.6,24.2,66,1014,0.0
2021-01-02,14.2,24.4,66,1014,0.0
2021-01-03,13.8,25.6,68,1012,0.0
2021-01-04,15.0,27.0,71,1013,0.0
2021-01-05,16.2,28.2,68,1013,0.0
2021-01-07,19.4,29.8,69,1010,0.0
2021-01-08,19.2,28.6,68,1010,0.0
2021-01-09,20.0,28.0,67,1010,0.0
2021-01-10,20.0,29.2,68,1010,0.0
2021-01-11,21.2,28.2,73,1011,0.0
2021-01-12,18.8,26.0,69,1012,0.0
2021-01-13,17.2,22.8,68,1013,0.0
2021-01-14,17.6,24.2,66,1012,0.0
2021-01-15,15.4,23.8,67,1011,0.0
2021-01-16,15.6,23.0,74,1010,0.0
2021-01-17,14.4,23.2,74,1013,0.0
2021-01-18,14.4,23.6,76,1013,0.0
2021-01-19,14.8,25.6,79,1011,0.0
2021-01-20,19.6,26.8,81,1010,0.0
2021-01-21,18.5,26.0,64,1011,0.0
2021-01-22,15.4,24.8,64,1012,0.0
2021-01-23,15.0,22.8,76,1012,0.0
2021-01-24,15.0,25.8,73,1012,0.0
2021-01-25,17.6,25.8,73,1013,0.0
2021-01-26,16.1,22.6,77,1013,0.0
2021-01-27,15.0,22.8,69,1014,0.0
2021-01-28,13.8,23.4,68,1014,0.0
2021-01-29,13.6,25.2,68,1013,0.0
2021-01-30,14.7,22.4,66,1013,0.0
2021-01-31,12.8,22.0,65,1015,0.0
2021-02-01,12.0,22.6,64,1016,0.0
2021-02-02,12.6,24.2,62,1016,0.0
2021-02-03,12.6,24.6,64,1015,0.0
2021-02-04,14.0,26.2,61,1014,0.0
2021-02-06,15.6,27.0,63,1012,0.0
2021-02-07,16.6,24.6,66,1014,2.8
2021-02-08,16.0,25.4,63,1014,0.0
2021-02-09,14.4,25.6,63,1013,0.0
2021-02-10,15.8,27.4,65,1011,0.0
2021-02-11,16.2,29.6,70,1011,0.0
2021-02-12,16.7,29.6,74,1013,0.0
2021-02-13,15.6,28.1,75,1013,0.0
2021-02-14,20.4,28.8,74,1012,0.0
2021-02-15,21.1,29.8,68,1010,0.0
2021-02-16,20.0,30.2,66,1010,0.0
2021-02-17,19.9,27.2,72,1012,0.0
2021-02-18,18.2,29.8,64,1013,0.0
2021-02-19,20.2,29.8,61,1015,0.0
2021-02-20,20.3,27.0,68,1015,0.0
2021-02-21,18.0,30.4,66,1014,0.0
2021-02-22,18.8,30.2,61,1012,0.0
2021-02-23,19.6,30.8,62,1010,0.0
2021-02-24,21.8,31.4,67,1009,0.0
2021-02-25,20.8,33.2,58,1007,0.0
2021-02-26,22.0,34.0,61,1005,0.0
2021-02-27,21.8,34.4,54,1006,0.0
2021-02-28,23.4,35.2,61,1007,0.0
2021-03-01,24.4,34.8,66,1009,0.0
2021-03-02,23.8,32.8,70,1010,0.0
2021-03-03,23.1,31.6,54,1010,0.0
2021-03-04,20.8,32.8,57,1010,0.0
2021-03-05,24.2,31.4,71,1009,0.0
2021-03-06,22.8,34.8,58,1008,0.0
2021-03-08,25.6,33.4,71,1010,0.0
2021-03-09,24.4,32.6,76,1010,0.0
2021-03-10,24.6,30.8,77,1010,0.5
2021-03-11,25.4,31.8,77,1011,0.0
2021-03-12,24.8,31.4,76,1013,0.0
2021-03-13,22.9,30.8,71,1013,2.0
2021-03-14,20.4,32.2,61,1010,0.0
2021-03-15,23.2,34.2,60,1009,0.0
2021-03-16,24.4,35.2,57,1009,0.0
2021-03-17,24.0,35.8,51,1008,0.0
2021-03-18,24.2,35.0,53,1008,0.0
2021-03-19,24.2,35.8,50,1007,0.0
2021-03-20,24.8,36.2,51,1005,0.0
2021-03-21,26.0,36.6,57,1006,0.0
2021-03-22,26.4,37.0,56,1009,0.0
2021-03-23,26.4,36.4,56,1009,0.0
2021-03-24,27.2,36.8,56,1008,1.5
2021-03-25,26.8,37.4,45,1008,0.0
2021-03-26,25.8,36.2,43,1008,0.0
2021-03-27,25.0,35.8,50,1007,0.0
2021-03-28,25.6,35.0,63,1005,3.5
2021-03-29,26.4,36.2,70,1003,0.5
2021-03-30,27.6,37.2,74,998,0.0
2021-03-31,27.4,39.0,63,996,0.0
2021-04-01,26.0,38.6,61,1000,0.0
2021-04-02,27.6,35.6,65,1004,0.0
2021-04-03,27.0,36.0,67,1008,1.5
2021-04-04,24.7,36.2,60,1008,2.8
2021-04-05,23.8,34.2,67,1008,0.0
2021-04-07,26.4,33.0,71,1008,0.0
2021-04-08,26.8,33.4,74,1006,0.0
2021-04-09,26.8,33.8,73,1007,0.0
2021-04-10,27.2,35.2,73,1008,0.5
2021-04-11,26.6,35.4,62,1009,1.0
2021-04-12,27.0,35.8,63,1009,0.0
2021-04-13,27.2,36.8,67,1008,2.0
2021-04-14,27.0,37.4,71,1006,1.0
2021-04-15,27.4,35.6,68,1005,0.5
2021-04-16,27.7,34.0,66,1006,2.5
2021-04-17,25.7,33.6,66,1008,2.8
2021-04-18,25.4,33.8,69,1007,2.5
2021-04-19,25.6,38.2,60,1005,0.0
2021-04-20,27.8,36.2,70,1005,0.0
2021-04-21,23.6,35.2,74,1006,3.3
2021-04-22,24.0,30.8,78,1007,13.5
2021-04-23,25.4,36.2,61,1007,0.5
2021-04-24,26.8,38.2,57,1005,0.0
2021-04-25,28.0,39.4,58,1005,0.0
2021-04-26,28.2,38.2,63,1004,0.0
2021-04-27,27.8,38.2,72,1005,0.0
2021-04-28,28.4,36.2,72,1007,0.0
2021-04-29,28.0,35.2,61,1007,0.0
2021-04-30,27.6,35.8,59,1006,0.5
2021-05-01,26.4,35.6,54,1006,1.5
2021-05-02,24.8,35.6,70,1007,22.3
2021-05-03,23.2,34.6,65,1006,19.3
2021-05-04,22.8,29.4,80,1007,22.8
2021-05-05,24.4,33.0,76,1007,22.3
2021-05-07,24.9,35.4,70,1008,1.5
2021-05-08,26.8,34.4,66,1007,1.5
2021-05-09,24.0,35.0,81,1006,17.0
2021-05-10,24.2,33.2,76,1005,4.5
2021-05-11,23.0,33.8,86,1004,53.5
2021-05-12,23.0,31.4,79,1003,32.5
2021-05-13,24.0,31.4,79,1003,4.8
2021-05-14,24.6,34.8,74,1002,0.5
2021-05-15,28.4,35.8,74,1003,1.0
2021-05-16,29.2,35.8,73,1004,0.0
2021-05-17,29.0,37.0,73,1004,0.0
2021-05-18,27.6,38.6,72,1004,15.8
2021-05-19,25.2,36.6,74,1003,3.5
2021-05-20,29.0,36.0,72,1003,0.0
2021-05-21,29.4,36.2,69,1003,0.0
2021-05-22,29.4,35.8,70,1001,4.0
2021-05-23,29.6,36.4,70,1000,3.0
2021-05-24,25.8,32.6,88,1000,16.5
2021-05-25,26.6,30.4,88,995,11.0
2021-05-26,26.0,30.0,87,990,12.8
2021-05-27,26.4,29.0,91,996,26.0
2021-05-28,28.1,33.2,81,1002,1.5
2021-05-29,28.0,33.4,80,1004,0.5
2021-05-30,28.8,34.8,80,1002,6.0
2021-05-31,25.4,29.9,88,1000,30.8
2021-06-01,27.3,35.4,80,1001,0.8
2021-06-02,26.8,33.0,77,1003,11.3
2021-06-03,28.4,35.0,75,1004,3.0
2021-06-04,29.4,36.6,75,1004,0.0
2021-06-06,27.8,37.6,74,1002,13.5
2021-06-07,25.4,36.6,79,1001,29.5
2021-06-08,26.5,34.8,77,1000,10.3
2021-06-09,26.4,32.6,79,999,19.0
2021-06-10,28.0,32.0,79,997,11.8
2021-06-11,26.9,32.2,82,995,19.0
2021-06-12,26.6,31.8,84,996,2.5
2021-06-13,27.8,33.4,83,996,22.5
2021-06-14,28.0,30.0,89,994,8.8
2021-06-15,26.4,29.0,93,994,27.0
2021-06-16,25.6,27.6,93,996,56.0
2021-06-17,24.4,26.1,96,997,66.5
2021-06-18,24.2,28.8,92,1000,35.8
2021-06-19,24.8,26.8,95,1001,47.5
2021-06-20,25.4,29.4,93,1001,26.3
2021-06-21,25.4,31.2,88,1001,9.3
2021-06-22,25.4,29.0,90,1001,15.5
2021-06-23,26.4,31.4,87,1001,12.3
2021-06-24,26.6,33.8,79,1000,9.0
2021-06-25,28.6,33.8,77,999,2.8
2021-06-26,28.6,32.0,83,1001,1.0
2021-06-27,27.6,31.6,86,1004,4.8
2021-06-28,28.0,33.2,81,1003,2.5
2021-06-29,29.0,33.0,81,1001,4.0
2021-06-30,26.4,33.2,82,1000,40.5
2021-07-01,25.0,31.2,91,998,121.3
2021-07-02,25.1,32.8,86,1000,21.5
2021-07-03,27.4,31.8,87,1000,11.8
2021-07-04,26.6,31.0,90,1002,13.3
2021-07-06,28.8,33.6,83,1000,5.5
2021-07-07,25.8,33.8,87,1000,38.8
2021-07-08,27.0,30.4,92,1000,8.0
2021-07-09,27.4,32.8,82,999,1.3
2021-07-10,28.4,32.8,82,999,7.0
2021-07-11,28.8,32.8,80,1001,1.3
2021-07-12,28.5,32.4,81,1002,10.3
2021-07-13,27.9,33.0,83,1002,4.8
2021-07-14,27.6,32.4,79,1002,3.5
2021-07-15,27.8,33.8,76,1003,1.5
2021-07-16,28.8,34.4,76,1004,3.3
2021-07-17,29.0,34.4,78,1003,3.8
2021-07-18,29.4,35.8,75,1001,0.0
2021-07-19,27.2,34.4,82,999,12.8
2021-07-20,27.8,30.6,85,998,20.0
2021-07-21,28.2,32.6,82,996,12.8
2021-07-22,28.4,33.2,81,994,2.8
2021-07-23,27.4,29.2,92,993,11.5
2021-07-24,26.4,29.2,94,997,35.5
2021-07-25,27.0,32.8,87,998,10.5
2021-07-26,28.0,33.2,87,996,16.8
2021-07-27,27.6,31.0,88,994,21.0
2021-07-28,26.8,31.2,93,992,32.8
2021-07-29,26.4,27.4,97,991,138.3
2021-07-30,26.2,29.8,91,996,30.3
2021-07-31,26.6,30.4,86,998,3.0
2021-08-01,27.4,33.6,79,998,0.8
2021-08-02,28.8,32.6,81,998,5.8
2021-08-03,26.2,31.0,88,999,18.0
2021-08-05,27.2,32.8,89,998,5.0
2021-08-06,27.4,33.2,86,998,24.5
2021-08-07,27.8,30.4,89,1001,14.3
2021-08-08,26.2,30.6,91,1003,29.3
2021-08-09,27.8,33.2,87,1003,7.0
2021-08-10,28.8,34.6,84,1000,14.5
2021-08-11,29.2,33.2,82,1000,8.8
2021-08-12,28.6,30.6,92,1002,27.8
2021-08-13,27.8,32.6,88,1001,15.8
2021-08-14,28.4,34.2,86,999,9.3
2021-08-15,28.2,33.6,82,1000,4.0
2021-08-16,28.8,31.4,83,1003,9.0
2021-08-17,28.2,30.0,89,1003,21.0
2021-08-18,25.8,29.8,90,1001,9.8
2021-08-19,26.6,29.0,93,1002,10.8
2021-08-20,25.8,27.8,93,1005,18.3
2021-08-21,26.8,31.0,90,1006,5.8
2021-08-22,27.4,34.0,80,1005,0.0
2021-08-23,28.4,34.8,80,1003,4.0
2021-08-24,28.2,34.0,79,1002,3.5
2021-08-25,27.6,33.4,82,999,17.0
2021-08-26,26.0,33.2,89,999,57.0
2021-08-27,26.4,30.6,93,1001,14.5
2021-08-28,27.0,32.4,87,1000,2.8
2021-08-29,27.4,29.6,90,1001,5.8
2021-08-30,27.6,30.6,85,1004,8.3
2021-08-31,28.0,32.0,84,1006,5.3
2021-09-01,27.2,34.2,79,1006,2.0
2021-09-02,28.0,33.4,81,1004,4.8
2021-09-04,27.6,32.8,83,1001,6.3
2021-09-05,27.8,34.6,78,1001,2.3
2021-09-06,27.8,32.2,84,1002,9.3
2021-09-07,25.8,28.8,93,1005,26.3
2021-09-08,25.8,31.4,86,1004,15.8
2021-09-09,26.8,32.8,84,1003,12.3
2021-09-10,26.6,34.0,80,1002,11.5
2021-09-11,27.4,30.6,87,1001,14.3
2021-09-12,27.2,31.6,83,997,7.8
2021-09-13,26.8,28.8,89,997,22.0
2021-09-14,25.2,27.4,95,1002,83.3
2021-09-15,25.2,30.4,92,1004,54.5
2021-09-16,27.0,32.0,88,1003,10.8
2021-09-17,26.4,32.6,91,1002,18.3
2021-09-18,26.8,29.8,96,1004,29.0
2021-09-19,26.0,31.4,89,1005,23.5
2021-09-20,25.1,27.5,98,1003,73.3
2021-09-21,24.8,28.8,93,1003,23.5
2021-09-22,26.0,28.0,95,1003,42.0
2021-09-23,26.4,31.6,94,1004,5.5
2021-09-24,26.2,32.8,88,1005,2.5
2021-09-25,27.5,31.2,89,1003,4.8
2021-09-26,27.0,31.8,91,1003,14.5
2021-09-27,26.6,31.2,87,1003,8.0
2021-09-28,25.7,28.6,90,1003,21.8
2021-09-29,24.6,26.6,96,1005,61.5
2021-09-30,26.0,32.2,89,1007,17.0
2021-10-01,26.8,33.0,84,1007,0.0
2021-10-02,27.0,33.4,83,1006,0.0
2021-10-04,27.0,33.2,83,1004,6.0
2021-10-05,28.0,33.8,84,1006,22.8
2021-10-06,27.2,33.2,83,1005,6.8
2021-10-07,27.6,34.0,84,1004,2.8
2021-10-08,27.4,33.6,84,1003,0.0
2021-10-09,27.5,32.4,89,1003,0.0
2021-10-10,27.2,33.4,84,1004,1.3
2021-10-11,27.2,34.0,78,1003,0.0
2021-10-12,27.2,33.2,79,1002,3.0
2021-10-13,27.8,32.8,85,1002,8.3
2021-10-14,26.6,32.8,86,1002,11.0
2021-10-15,25.0,34.8,84,1001,29.0
2021-10-16,25.1,32.6,84,1003,17.8
2021-10-17,25.2,28.4,91,1004,33.8
2021-10-18,25.2,27.0,96,1003,57.0
2021-10-19,25.2,26.6,97,1004,49.0
2021-10-20,26.1,29.2,94,1006,12.3
2021-10-21,25.2,31.0,84,1009,0.0
2021-10-22,25.3,32.0,81,1009,0.0
2021-10-23,23.8,31.6,80,1011,0.0
2021-10-24,24.6,30.8,86,1011,4.3
2021-10-25,24.0,31.8,86,1012,0.0
2021-10-26,24.4,31.8,82,1012,0.0
2021-10-27,25.0,30.4,84,1010,0.0
2021-10-28,25.4,29.8,84,1011,3.3
2021-10-29,24.4,31.2,78,1012,0.0
2021-10-30,23.2,31.4,71,1012,0.0
2021-10-31,22.6,31.0,69,1012,0.0
2021-11-01,21.6,30.2,70,1012,0.0
2021-11-03,22.0,30.0,67,1011,0.0
2021-11-04,21.2,29.6,72,1011,0.0
2021-11-05,20.0,29.2,69,1010,0.0
2021-11-06,19.4,28.4,68,1009,0.0
2021-11-07,19.0,29.2,67,1009,0.0
2021-11-08,18.6,29.4,68,1010,0.0
2021-11-09,19.4,29.4,71,1011,0.0
2021-11-10,20.0,30.0,72,1010,0.0
2021-11-11,21.8,30.4,71,1010,7.3
2021-11-12,22.8,29.6,72,1010,0.0
2021-11-13,23.0,26.2,79,1011,13.8
2021-11-14,22.6,25.4,80,1010,21.8
2021-11-15,21.0,23.6,87,1009,7.3
2021-11-16,21.0,27.8,77,1010,0.0
2021-11-17,19.2,28.4,72,1012,0.0
2021-11-18,18.8,29.4,69,1010,0.0
2021-11-19,19.6,29.6,71,1008,0.0
2021-11-20,20.2,30.4,73,1008,0.0
2021-11-21,22.2,29.6,74,1009,0.0
2021-11-22,21.6,30.4,76,1009,0.0
2021-11-23,23.3,30.2,75,1009,0.5
2021-11-24,21.8,29.6,62,1011,0.0
2021-11-25,20.0,29.4,66,1011,0.0
2021-11-26,20.2,28.0,68,1012,0.0
2021-11-27,18.8,27.2,69,1013,0.0
2021-11-28,18.2,27.4,72,1013,0.0
2021-11-29,17.8,27.6,69,1013,0.0
2021-11-30,18.8,27.6,69,1013,0.0
2021-12-01,18.4,28.6,69,1012,0.0
2021-12-03,18.6,28.2,73,1013,2.8
2021-12-04,20.4,22.1,86,1013,43.0
2021-12-05,20.6,21.4,95,1013,26.8
2021-12-06,21.2,22.2,97,1010,18.8
2021-12-07,20.0,23.8,92,1012,0.0
2021-12-08,19.6,26.4,86,1014,0.0
2021-12-09,20.0,25.6,86,1016,12.5
2021-12-10,19.4,26.0,79,1015,0.5
2021-12-11,19.2,26.8,80,1015,0.5
2021-12-12,17.6,24.8,71,1016,0.0
2021-12-13,15.8,24.2,70,1015,0.0
2021-12-14,15.2,24.6,73,1014,0.0
2021-12-15,15.0,23.8,72,1014,0.0
2021-12-16,15.0,24.0,75,1014,0.0
2021-12-17,15.0,24.8,67,1014,0.0
2021-12-18,14.2,24.4,74,1014,0.0
2021-12-19,15.1,21.6,61,1015,0.0
2021-12-20,12.8,21.4,53,1015,0.0
2021-12-21,12.6,22.0,70,1014,0.0
2021-12-22,14.0,23.2,72,1012,0.0
2021-12-23,14.2,23.0,74,1012,0.0
2021-12-24,14.2,24.4,76,1012,0.0
2021-12-25,15.2,25.0,75,1013,0.0
2021-12-26,16.0,25.6,78,1015,0.0
2021-12-27,17.2,25.2,82,1016,0.0
2021-12-28,17.6,25.6,76,1015,0.0
2021-12-29,18.0,24.8,76,1016,0.3
2021-12-30,17.1,22.2,84,1018,4.8
